epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,435.596,0.90735,0.9059,1.22209,0.88078,0.87645,0.93066,0.75385,0.71051,0.61255,1.10338,0.00135344,0.00135344,0.00135344
21,457.145,0.91107,0.8957,1.22094,0.83857,0.89477,0.93242,0.76712,0.68703,0.62173,1.07632,0.00133693,0.00133693,0.00133693
22,478.933,0.89069,0.8505,1.2035,0.93061,0.85969,0.94546,0.76098,0.70547,0.59095,1.1209,0.00132043,0.00132043,0.00132043
23,500.328,0.92326,0.8637,1.23496,0.89363,0.87309,0.93769,0.7491,0.71007,0.62687,1.09579,0.00130393,0.00130393,0.00130393
24,521.894,0.89398,0.86852,1.21065,0.87086,0.90938,0.94264,0.75308,0.68117,0.60468,1.08138,0.00128742,0.00128742,0.00128742
25,543.205,0.8705,0.84069,1.19358,0.88646,0.93509,0.95334,0.77491,0.66786,0.55819,1.08501,0.00127092,0.00127092,0.00127092
26,564.523,0.84475,0.82752,1.18233,0.8619,0.88541,0.92928,0.77312,0.65857,0.59662,1.08155,0.00125442,0.00125442,0.00125442
27,585.998,0.85551,0.8311,1.19059,0.85854,0.89927,0.94149,0.78506,0.65631,0.59837,1.06086,0.00123791,0.00123791,0.00123791
28,607.394,0.86453,0.83575,1.19529,0.89169,0.88517,0.94978,0.78059,0.67824,0.58946,1.07315,0.00122141,0.00122141,0.00122141
29,629.76,0.85466,0.78769,1.20126,0.88696,0.89872,0.93552,0.76665,0.67667,0.57438,1.07607,0.00120491,0.00120491,0.00120491
30,651.311,0.85829,0.80069,1.18695,0.92947,0.86731,0.94734,0.79373,0.67126,0.54731,1.07231,0.0011884,0.0011884,0.0011884
31,673.032,0.82096,0.76378,1.15855,0.94165,0.8481,0.94144,0.79075,0.62477,0.54694,1.06011,0.0011719,0.0011719,0.0011719
32,694.859,0.85716,0.77493,1.18241,0.92448,0.88181,0.94546,0.77377,0.66077,0.53317,1.07234,0.0011554,0.0011554,0.0011554
33,716.263,0.85437,0.7971,1.19674,0.9115,0.87628,0.94121,0.77423,0.63644,0.56154,1.06017,0.00113889,0.00113889,0.00113889
34,737.925,0.82211,0.76968,1.17209,0.93558,0.91446,0.94908,0.7965,0.62843,0.51693,1.04031,0.00112239,0.00112239,0.00112239
35,759.637,0.82929,0.76433,1.17258,0.92448,0.92148,0.95462,0.80759,0.59481,0.50085,1.02062,0.00110589,0.00110589,0.00110589
36,781.069,0.78407,0.73555,1.14666,0.93456,0.8838,0.95812,0.81433,0.5935,0.49233,1.00764,0.00108938,0.00108938,0.00108938
37,802.577,0.7795,0.73141,1.14095,0.92572,0.91153,0.9547,0.81588,0.57073,0.49784,1.01273,0.00107288,0.00107288,0.00107288
38,824.323,0.77246,0.70927,1.13128,0.94087,0.87098,0.96582,0.8144,0.57076,0.48834,0.992,0.00105638,0.00105638,0.00105638
39,846.013,0.77242,0.70628,1.12674,0.92502,0.91762,0.96311,0.79813,0.61345,0.48622,1.03742,0.00103987,0.00103987,0.00103987
40,867.306,0.78319,0.72021,1.14743,0.88413,0.92759,0.95878,0.81147,0.583,0.49471,1.02108,0.00102337,0.00102337,0.00102337
41,889.053,0.77659,0.70634,1.13329,0.9152,0.90163,0.96104,0.80492,0.61592,0.49382,1.03327,0.00100687,0.00100687,0.00100687
42,911.033,0.76247,0.70318,1.12138,0.91932,0.90583,0.95852,0.82782,0.57294,0.48497,0.99578,0.000990365,0.000990365,0.000990365
43,932.865,0.75223,0.68731,1.13185,0.89978,0.94726,0.97156,0.83761,0.55446,0.44895,0.9823,0.000973861,0.000973861,0.000973861
44,954.586,0.74706,0.67733,1.12824,0.92844,0.91803,0.97091,0.83012,0.57703,0.45835,1.00913,0.000957358,0.000957358,0.000957358
45,976.526,0.755,0.70309,1.12971,0.92699,0.9109,0.96971,0.83347,0.5733,0.45617,1.01682,0.000940855,0.000940855,0.000940855
46,998.34,0.74031,0.67878,1.11728,0.90404,0.94602,0.97176,0.83499,0.57889,0.42559,1.01502,0.000924352,0.000924352,0.000924352
47,1019.98,0.7592,0.66152,1.12777,0.93479,0.92009,0.96932,0.84022,0.56213,0.4113,0.99887,0.000907848,0.000907848,0.000907848
48,1041.71,0.75662,0.67646,1.12393,0.93842,0.9009,0.96784,0.84372,0.56765,0.4381,1.00982,0.000891345,0.000891345,0.000891345
49,1063.48,0.74013,0.65385,1.11367,0.92195,0.93979,0.97769,0.85129,0.53941,0.41957,0.97995,0.000874842,0.000874842,0.000874842
50,1084.99,0.74099,0.64318,1.11939,0.97352,0.90525,0.97221,0.84647,0.54938,0.43371,0.97828,0.000858338,0.000858338,0.000858338
51,1106.48,0.72381,0.64006,1.10586,0.93442,0.92726,0.97185,0.84127,0.53862,0.42131,0.98964,0.000841835,0.000841835,0.000841835
52,1128.3,0.74167,0.6425,1.11173,0.93393,0.92726,0.97154,0.85533,0.53164,0.43182,0.96921,0.000825332,0.000825332,0.000825332
53,1149.93,0.73546,0.64443,1.11593,0.91318,0.93339,0.96398,0.84146,0.53537,0.42751,0.9816,0.000808828,0.000808828,0.000808828
54,1171.77,0.71862,0.64045,1.11853,0.94838,0.91497,0.96329,0.84295,0.53564,0.43705,0.9871,0.000792325,0.000792325,0.000792325
55,1193.54,0.72772,0.63485,1.10371,0.93274,0.92847,0.9687,0.84877,0.51848,0.42855,0.96987,0.000775822,0.000775822,0.000775822
56,1215.38,0.70511,0.6283,1.10045,0.95846,0.90944,0.97832,0.86146,0.52891,0.40159,0.96746,0.000759318,0.000759318,0.000759318
57,1237.22,0.70147,0.60663,1.10272,0.95055,0.91138,0.97504,0.86196,0.51041,0.39355,0.96763,0.000742815,0.000742815,0.000742815
58,1258.74,0.6987,0.6116,1.09452,0.92516,0.93298,0.97037,0.85173,0.51268,0.39714,0.97332,0.000726312,0.000726312,0.000726312
59,1280.42,0.68325,0.5999,1.07596,0.96313,0.91283,0.97448,0.85605,0.51074,0.3908,0.97763,0.000709809,0.000709809,0.000709809
60,1302.08,0.68955,0.60252,1.08094,0.97053,0.91418,0.96846,0.8537,0.51765,0.39787,0.97054,0.000693305,0.000693305,0.000693305
61,1323.79,0.69972,0.60792,1.09003,0.96048,0.90767,0.97315,0.8685,0.48697,0.37794,0.96103,0.000676802,0.000676802,0.000676802
62,1346.03,0.69763,0.59444,1.09334,0.91347,0.93106,0.9758,0.87248,0.48602,0.38478,0.95721,0.000660299,0.000660299,0.000660299
63,1367.91,0.67517,0.59987,1.07667,0.94804,0.93804,0.96745,0.86215,0.49152,0.38465,0.95711,0.000643795,0.000643795,0.000643795
64,1389.81,0.66251,0.59879,1.06608,0.95712,0.91726,0.97061,0.86346,0.49413,0.39739,0.96965,0.000627292,0.000627292,0.000627292
65,1411.51,0.69225,0.58413,1.09262,0.95626,0.93127,0.97884,0.86096,0.49713,0.37104,0.96559,0.000610789,0.000610789,0.000610789
66,1432.99,0.64747,0.55375,1.04774,0.96141,0.91456,0.97621,0.87332,0.48263,0.36766,0.95409,0.000594286,0.000594286,0.000594286
67,1454.61,0.67844,0.59181,1.08176,0.93932,0.93154,0.9767,0.87781,0.46613,0.36603,0.94538,0.000577782,0.000577782,0.000577782
68,1476.09,0.67634,0.59218,1.08204,0.95846,0.91415,0.97789,0.87158,0.49753,0.37569,0.96583,0.000561279,0.000561279,0.000561279
69,1497.63,0.66154,0.57264,1.07154,0.94564,0.94363,0.97678,0.87155,0.483,0.37871,0.95282,0.000544776,0.000544776,0.000544776
70,1519.24,0.6489,0.56966,1.05286,0.9508,0.95588,0.98108,0.87506,0.48412,0.36229,0.94804,0.000528272,0.000528272,0.000528272
71,1540.99,0.63639,0.55171,1.06151,0.96409,0.93552,0.97765,0.87139,0.49425,0.38057,0.963,0.000511769,0.000511769,0.000511769
72,1562.44,0.64378,0.53958,1.06056,0.93788,0.94816,0.98047,0.87784,0.48089,0.35715,0.9451,0.000495266,0.000495266,0.000495266
73,1584.17,0.63968,0.52743,1.06102,0.95801,0.93936,0.97972,0.87761,0.46684,0.36203,0.94011,0.000478762,0.000478762,0.000478762
74,1605.61,0.62823,0.54497,1.04802,0.96596,0.94863,0.98164,0.87367,0.48849,0.36368,0.95019,0.000462259,0.000462259,0.000462259
75,1627.15,0.62983,0.53779,1.04645,0.96179,0.9367,0.98107,0.88253,0.47898,0.3591,0.93821,0.000445756,0.000445756,0.000445756
76,1648.81,0.61761,0.52737,1.05229,0.95829,0.9436,0.98228,0.88561,0.45703,0.34696,0.92884,0.000429253,0.000429253,0.000429253
77,1670.87,0.64823,0.60029,1.07046,0.96678,0.91597,0.98102,0.87934,0.46616,0.35673,0.93714,0.000412749,0.000412749,0.000412749
78,1692.78,0.6221,0.53042,1.04654,0.96539,0.92654,0.98133,0.88353,0.45793,0.34268,0.94126,0.000396246,0.000396246,0.000396246
79,1714.76,0.62019,0.53491,1.05849,0.97097,0.93581,0.98192,0.8874,0.45738,0.33429,0.9327,0.000379743,0.000379743,0.000379743
80,1736.13,0.63273,0.53805,1.05199,0.97485,0.92983,0.97992,0.8847,0.45784,0.33556,0.92599,0.000363239,0.000363239,0.000363239
81,1757.9,0.62611,0.51824,1.04276,0.96375,0.93059,0.98063,0.88247,0.45479,0.34634,0.92925,0.000346736,0.000346736,0.000346736
82,1779.34,0.61884,0.51988,1.05205,0.9626,0.94687,0.98142,0.88583,0.46083,0.33829,0.93619,0.000330233,0.000330233,0.000330233
83,1800.74,0.60309,0.51904,1.04453,0.96139,0.92622,0.97773,0.87782,0.45947,0.34404,0.93644,0.000313729,0.000313729,0.000313729
84,1822.14,0.59953,0.51489,1.03294,0.9352,0.96029,0.98095,0.8902,0.4472,0.3277,0.936,0.000297226,0.000297226,0.000297226
85,1843.86,0.60318,0.4939,1.0323,0.95246,0.94397,0.97853,0.88548,0.45079,0.34545,0.93774,0.000280723,0.000280723,0.000280723
86,1865.49,0.60182,0.50141,1.03944,0.95309,0.93841,0.97615,0.88233,0.44045,0.34927,0.92751,0.00026422,0.00026422,0.00026422
87,1887.21,0.60668,0.50734,1.04087,0.95987,0.93996,0.97788,0.88623,0.43623,0.3431,0.91993,0.000247716,0.000247716,0.000247716
88,1908.92,0.58121,0.48781,1.02705,0.94734,0.94436,0.9781,0.88754,0.44621,0.34541,0.92816,0.000231213,0.000231213,0.000231213
89,1930.45,0.59039,0.51111,1.02629,0.93063,0.95863,0.97878,0.88763,0.43554,0.33766,0.91345,0.00021471,0.00021471,0.00021471
90,1952.18,0.56593,0.47869,1.00776,0.9505,0.94607,0.98059,0.89361,0.43992,0.33451,0.91826,0.000198206,0.000198206,0.000198206
91,1974.99,0.41749,0.29763,0.89871,0.95301,0.9479,0.97704,0.88206,0.44072,0.32735,0.9184,0.000181703,0.000181703,0.000181703
92,1996.81,0.41175,0.28762,0.9022,0.95146,0.93436,0.97661,0.89241,0.43,0.34022,0.91364,0.0001652,0.0001652,0.0001652
93,2018.78,0.40159,0.28384,0.89056,0.9525,0.94611,0.97842,0.89398,0.42491,0.33109,0.91246,0.000148696,0.000148696,0.000148696
94,2040.38,0.39976,0.27726,0.87986,0.95688,0.94505,0.98093,0.90137,0.42375,0.32614,0.91368,0.000132193,0.000132193,0.000132193
95,2061.86,0.40141,0.28315,0.88769,0.94842,0.94363,0.98142,0.89973,0.41848,0.32006,0.91175,0.00011569,0.00011569,0.00011569
96,2083.03,0.39684,0.27589,0.88882,0.94936,0.94363,0.98098,0.90097,0.41726,0.32292,0.9091,9.91865e-05,9.91865e-05,9.91865e-05
97,2104.68,0.3876,0.26894,0.88056,0.95802,0.94363,0.97969,0.90149,0.41853,0.32704,0.90864,8.26832e-05,8.26832e-05,8.26832e-05
98,2126.14,0.39201,0.27,0.87749,0.95043,0.94363,0.97972,0.90141,0.41446,0.31665,0.90724,6.61799e-05,6.61799e-05,6.61799e-05
99,2147.87,0.38453,0.26595,0.88364,0.97949,0.91799,0.98014,0.90714,0.4142,0.31419,0.90976,4.96766e-05,4.96766e-05,4.96766e-05
100,2168.93,0.38878,0.26746,0.88901,0.95624,0.94363,0.98073,0.90497,0.40992,0.31526,0.9067,3.31733e-05,3.31733e-05,3.31733e-05
