epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.36893,0.88994,3.00019,1.28108,0.00513,1,0.02227,0.01329,0.63483,2.80235,0.98933,0,0,0
2,1.91562,0.83881,2.94374,1.30897,0.00513,1,0.02319,0.01425,0.62608,2.79285,0.98672,1.01e-05,1.01e-05,1.01e-05
