Thu Jul 10 07:49:21 2025    results.prof

         4680484 function calls (4609963 primitive calls) in 79.901 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/PngImagePlugin.py:469(chunk_IDAT)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:555(validate_bbox)
        3    0.000    0.000    0.000    0.000 {method 'mul' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_trustregion_ncg.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/matexpr.py:81(__new__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/getlimits.py:639(iinfo)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/fer2013.py:12(FER2013)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_pep440.py:158(_compare)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/variables/tensor.py:1434(TensorSubclassVariable)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/strategies/branch/tools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/rings.py:586(PolyElement)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:426(check_empty_mapping)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_continuous_distns.py:7762(ncx2_gen)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/reprlib.py:38(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/exporter/_dynamic_shapes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:803(SupportsFloat)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/datapipes/datapipe.py:244(MapDataPipe)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/cuda/_memory_viz.py:202(__repr__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1327(_ActionsContainer)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/jit/_state.py:44(__bool__)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1590(_get_handler)
       11    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/signal/windows/windows.py:44(_add_docstr)
        8    0.000    0.000    0.000    0.000 {built-in method math.cos}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/data/datapipes/dataframe/dataframes.py:296(CaptureSetItem)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:839(__init__)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/polyclasses.py:155(new)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/_composable/contract.py:38(_ContractFn)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/expressions/matadd.py:19(MatAdd)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ImageFont.py:211(FreeTypeFont)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/operations.py:613(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/codegen.py:63(PyCodegen)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/backends/driver.py:11(DriverBase)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/_binary.py:60(i32le)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/fsdp/_flat_param.py:148(_ShardParamInfo)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_sympy/functions.py:371(Where)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/amp/grad_scaler.py:53(GradScaler)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_linprog_simplex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/quantization/qconfig_mapping.py:201(QConfigMapping)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/machinery.py:17(all_suffixes)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_weakrefset.py:37(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/swin_transformer.py:89(PatchMergingV2)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/variables/user_defined.py:1413(UserDefinedExceptionObjectVariable)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/functions/special/bessel.py:106(besselj)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/results.py:39(ParseResults)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/email/base64mime.py:1(<module>)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:399(validate_fontweight)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/selectors.py:584(_can_use)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.10/functools.py:668(<listcomp>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:594(_metavar_formatter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/imageio/core/util.py:188(Dict)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/solvers/ode/single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pkgutil.py:269(ImpLoader)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_mathtext.py:1033(Box)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/six.py:85(_import_module)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_stride_tricks_impl.py:477(_broadcast_arrays_dispatcher)
        9    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:2620(__hash__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/func2subr.py:1(<module>)
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:346(__init_subclass__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/quantization/resnet.py:98(QuantizableResNet)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/classes/multigraph.py:15(MultiGraph)
        8    0.000    0.000    0.000    0.000 {method 'setimage' of 'ImagingDecoder' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/distributed_c10d.py:582(_World)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/swin_transformer.py:62(PatchMerging)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/quantized/dynamic/__init__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:288(__getitem__)
        4    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/ntheory/generate.py:67(<genexpr>)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1599(_check_conflict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/streams.py:294(StreamWriter)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_elementwise_iterative_method.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method '__bool__' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/nn/quantized/dynamic/modules/rnn.py:91(RNNBase)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/calendar.py:76(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_dual_annealing.py:212(StrategyChain)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_globals.py:17(_InternalGlobals)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/utils/backends.py:551(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/passes/splitter_base.py:216(SplitResult)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sysconfig.py:293(get_default_scheme)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/transforms.py:2264(BlendedAffine2D)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:215(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/matrices/rref.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/quasirandom.py:7(SobolEngine)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/dates.py:1629(SecondLocator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/plotting/pygletplot/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/ticker.py:1768(FixedLocator)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/arrayprint.py:59(<dictcomp>)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/_ufunc_config.py:430(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:282(_NormalAccessor)
        9    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_util.py:973(_rename_parameter)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numeric.py:1518(_cross_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_contextlib.py:151(_NoParamDecoratorContextManager)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/six.py:239(exec_module)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/emitter.py:388(expect_block_mapping)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/voc.py:63(_VOCBase)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/half_normal.py:15(HalfNormal)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/exceptions.py:47(LimitOverrunError)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/domains/gmpyrationalfield.py:12(GMPYRationalField)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/numeric.py:450(count_nonzero)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/experimental/symbolic_shapes.py:2211(RuntimeAssert)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/widerface.py:14(WIDERFace)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:925(__init__)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/core.py:2095(_decorator)
        9    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/utilities/timeutils.py:54(decorator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/transforms/_presets.py:146(SemanticSegmentation)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cycler/__init__.py:119(Cycler)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1536(_get_positional_kwargs)
        5    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/cm.py:66(ColormapRegistry)
        2    0.000    0.000    0.000    0.000 {built-in method torch.remainder}
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/numbers.py:442(sort_key)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:317(Request)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/_reduction.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/linalg/_decomp_qr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/util.py:289(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/models/detection/image_list.py:7(ImageList)
        9    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:664(__eq__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/rootisolation.py:1728(RealInterval)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/variables/higher_order_ops.py:993(CallTorchbindHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/kind.py:7(MatrixKind)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/experimental/symbolic_shapes.py:3120(_FrameLocalResult)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/multiprocessing/util.py:182(Finalize)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/urllib/request.py:1694(URLopener)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/semeion.py:12(SEMEION)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/fakedata.py:9(FakeData)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_logging/_internal.py:144(LogState)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/quantization/observer.py:431(MinMaxObserver)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/threading.py:389(notify_all)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pickle.py:97(_Stop)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributed/algorithms/join.py:44(Joinable)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/pathlib.py:410(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/events.py:46(__init__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:7276(normal_inverse_gamma_frozen)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/fileinput.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/random.py:813(SystemRandom)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/polyclasses.py:2845(ANP)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/core/facts.py:252(TautologyDetected)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/solvers/ode/single.py:341(NthAlgebraic)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.10/datetime.py:2205(_create)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.10/fractions.py:62(__new__)
       10    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/extension.py:37(_has_ops)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/optimize/_differentialevolution.py:506(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/pcam.py:10(PCAM)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_isolve/tfqmr.py:1(<module>)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:234(<lambda>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/_infra.py:275(DiagnosticOptions)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/_stereo_matching.py:1057(InStereo2k)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/plotting/backends/base_backend.py:49(Plot)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/utils.py:4064(is_tensor_base_attr_getter)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:226(__repr__)
        2    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:174(validate_dpi)
        2    0.000    0.000    0.000    0.000 {built-in method torch.bitwise_left_shift}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_tensor.py:1135(__floordiv__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/packaging/version.py:422(major)
        6    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_utils.py:971(get_err_fn)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/importlib/metadata/__init__.py:577(_discover_resolvers)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/utils/heaps.py:132(PairingHeap)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/_extract.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.10/asyncio/trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/sarif/_special_locations.py:15(SpecialLocations)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/unicode.py:9(__init__)
        8    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/skimage/io/manage_plugins.py:150(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/printing/tableform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/distributions/multinomial.py:13(Multinomial)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_mathtext.py:120(Output)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/utils/configs.py:133(__iter__)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/gtsrb.py:12(GTSRB)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/monitor/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'pow' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:52(RegularGridInterpolator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/_matrix.py:1(<module>)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/math.py:51(_decorator)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_guards.py:638(GuardsContext)
        1    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/modules/pooling.py:661(AvgPool2d)
        3    0.000    0.000    0.000    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchgen/utils.py:505(update)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.10/zipfile.py:1836(close)
